,Index,Node,Nbr_Node,Nbr_Count,Hello_Cnt,AODV_Msg_Nbr_Cnt,RREQs_Sent_To_Nbr,RREQs_From_Nbr,Nbr_Never_Sends_RREQ,Nbr_Is_Orig_Cnt,Nbr_Never_Orig,Nbr_Is_Dest_Cnt,Nbr_Never_Dest,All_RREPs_Rcvd_This_Node,RREPs_From_Nbr,RREP_Resp_Pct,Pct_Of_All_RREPs,Hop_Cnt_Over_1_Cnt,Hop_Cnt_Over_1_Pct,High_Dest_Seq_Num_Inc_Cnt,High_Dest_Seq_Num_Inc_Pct,Avg_Resp_Dly,Avg_Resp_Dly_Per_Hop,RERRs_From_Nbr,RERRs_From_Nbr_Pct,Pct_of_All_Nbrs,RREP_To_Nbrs_Ratio,Black_Hole_Node
292,293,10.1.1.17,10.1.1.26,47,27,0,231,0,TRUE,0,TRUE,0,TRUE,850,0,0,0,0,,0,,,,0,,2.13,0,FALSE
293,294,10.1.1.17,10.1.1.18,47,13,0,231,0,TRUE,0,TRUE,0,TRUE,850,0,0,0,0,,0,,,,0,,2.13,0,FALSE
294,295,10.1.1.17,10.1.1.20,47,11,0,231,0,TRUE,0,TRUE,0,TRUE,850,0,0,0,0,,0,,,,0,,2.13,0,FALSE
295,296,10.1.1.17,10.1.1.8,47,19,9,231,7,FALSE,0,TRUE,0,TRUE,850,1,0.43,0.12,1,100,0,0,0.034421,0.005736833,1,100,2.13,0.056338028,FALSE
296,297,10.1.1.17,10.1.1.38,47,21,60,231,25,FALSE,0,TRUE,0,TRUE,850,18,7.79,2.12,11,61.11,0,0,2.373436333,0.66952225,17,94.44,2.13,0.995305164,FALSE
297,298,10.1.1.17,10.1.1.39,47,4,0,231,0,TRUE,0,TRUE,0,TRUE,850,0,0,0,0,,0,,,,0,,2.13,0,FALSE
298,299,10.1.1.17,10.1.1.31,47,10,12,231,6,FALSE,0,TRUE,0,TRUE,850,3,1.3,0.35,3,100,0,0,0.027943667,0.005588733,3,100,2.13,0.164319249,FALSE
299,300,10.1.1.17,10.1.1.4,47,26,104,231,0,TRUE,0,TRUE,0,TRUE,231,231,100,100,0,0,231,100,2.629323968,0.680453461,0,0,2.13,46.94835681,TRUE
300,301,10.1.1.17,10.1.1.29,47,28,289,231,122,FALSE,0,TRUE,0,TRUE,850,96,41.56,11.29,82,85.42,0,0,3.116886344,0.667333029,71,73.96,2.13,5.300469484,FALSE
301,302,10.1.1.17,10.1.1.3,47,8,100,231,0,TRUE,0,TRUE,0,TRUE,231,231,100,100,0,0,231,100,1.856609064,0.744408585,0,0,2.13,46.94835681,TRUE
302,303,10.1.1.17,10.1.1.6,47,5,66,231,26,FALSE,1,FALSE,0,TRUE,850,30,12.99,3.53,19,63.33,0,0,3.315323833,0.944446745,10,33.33,2.13,1.657276995,FALSE
303,304,10.1.1.17,10.1.1.47,47,2,69,231,27,FALSE,0,TRUE,0,TRUE,850,35,15.15,4.12,11,31.43,0,0,2.190474486,0.942824273,7,20,2.13,1.9342723,FALSE
304,305,10.1.1.17,10.1.1.30,47,5,45,231,14,FALSE,0,TRUE,0,TRUE,850,17,7.36,2,17,100,0,0,4.377536,0.859602526,14,82.35,2.13,0.938967136,FALSE
305,306,10.1.1.17,10.1.1.5,47,4,18,231,7,FALSE,0,TRUE,0,TRUE,850,5,2.16,0.59,3,60,0,0,3.1170154,1.52085306,6,120,2.13,0.276995305,FALSE
306,307,10.1.1.17,10.1.1.48,47,10,79,231,22,FALSE,0,TRUE,0,TRUE,850,47,20.35,5.53,42,89.36,0,0,2.111966468,0.477298062,10,21.28,2.13,2.596244131,FALSE
307,308,10.1.1.17,10.1.1.23,47,2,9,231,7,FALSE,0,TRUE,0,TRUE,850,1,0.43,0.12,1,100,0,0,0.011863,0.003954333,1,100,2.13,0.056338028,FALSE
308,309,10.1.1.17,10.1.1.19,47,20,112,231,47,FALSE,4,FALSE,0,TRUE,850,32,13.85,3.76,30,93.75,0,0,3.66174425,0.684853998,33,103.12,2.13,1.765258216,FALSE
309,310,10.1.1.17,10.1.1.11,47,8,75,231,43,FALSE,6,FALSE,0,TRUE,850,10,4.33,1.18,9,90,0,0,3.4464703,0.583885484,22,220,2.13,0.55399061,FALSE
310,311,10.1.1.17,10.1.1.16,47,11,107,231,56,FALSE,21,FALSE,0,TRUE,850,15,6.49,1.76,10,66.67,0,0,1.6104554,0.405883426,36,240,2.13,0.82629108,FALSE
311,312,10.1.1.17,10.1.1.21,47,6,87,231,29,FALSE,1,FALSE,0,TRUE,850,25,10.82,2.94,20,80,0,0,2.38446616,0.419884612,33,132,2.13,1.38028169,FALSE
312,313,10.1.1.17,10.1.1.41,47,2,57,231,25,FALSE,0,TRUE,0,TRUE,850,16,6.93,1.88,11,68.75,0,0,3.231052875,0.39432778,16,100,2.13,0.882629108,FALSE
313,314,10.1.1.17,10.1.1.24,47,14,90,231,32,FALSE,3,FALSE,0,TRUE,850,32,13.85,3.76,24,75,0,0,1.882616,0.429054874,26,81.25,2.13,1.765258216,FALSE
314,315,10.1.1.17,10.1.1.12,47,10,40,231,0,TRUE,0,TRUE,0,TRUE,231,231,100,100,0,0,231,100,1.8288694,0.476761452,0,0,2.13,46.94835681,TRUE
315,316,10.1.1.17,10.1.1.28,47,3,6,231,6,FALSE,0,TRUE,0,TRUE,850,0,0,0,0,,0,,,,0,,2.13,0,FALSE
316,317,10.1.1.17,10.1.1.13,47,11,47,231,37,FALSE,5,FALSE,0,TRUE,850,2,0.87,0.24,0,0,0,0,0.0059355,0.00296775,8,400,2.13,0.112676056,FALSE
317,318,10.1.1.17,10.1.1.45,47,12,38,231,23,FALSE,0,TRUE,0,TRUE,850,1,0.43,0.12,0,0,0,0,4.814651,2.4073255,14,1400,2.13,0.056338028,FALSE
318,319,10.1.1.17,10.1.1.44,47,14,53,231,31,FALSE,0,TRUE,0,TRUE,850,7,3.03,0.82,1,14.29,0,0,1.740691857,0.71199681,15,214.29,2.13,0.384976526,FALSE
319,320,10.1.1.1,10.1.1.45,48,16,13,217,13,FALSE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,0,,2.08,0,FALSE
320,321,10.1.1.1,10.1.1.2,48,141,378,217,187,FALSE,2,FALSE,0,TRUE,874,140,64.52,16.02,91,65,0,0,2.639295529,0.813159192,51,36.43,2.08,7.701923077,FALSE
321,322,10.1.1.1,10.1.1.3,48,18,71,217,0,TRUE,0,TRUE,0,TRUE,217,217,100,100,0,0,217,100,1.498071032,0.678532597,0,0,2.08,48.07692308,TRUE
322,323,10.1.1.1,10.1.1.50,48,6,0,217,0,TRUE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,0,,2.08,0,FALSE
323,324,10.1.1.1,10.1.1.41,48,16,145,217,52,FALSE,0,TRUE,0,TRUE,874,46,21.2,5.26,37,80.43,0,0,2.639207957,0.361999518,47,102.17,2.08,2.528846154,FALSE
324,325,10.1.1.1,10.1.1.47,48,16,34,217,12,FALSE,0,TRUE,0,TRUE,874,15,6.91,1.72,4,26.67,0,0,2.228613533,1.111798889,7,46.67,2.08,0.826923077,FALSE
325,326,10.1.1.1,10.1.1.18,48,13,7,217,7,FALSE,1,FALSE,0,TRUE,874,0,0,0,0,,0,,,,0,,2.08,0,FALSE
326,327,10.1.1.1,10.1.1.44,48,10,8,217,6,FALSE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,2,,2.08,0,FALSE
327,328,10.1.1.1,10.1.1.43,48,10,10,217,5,FALSE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,5,,2.08,0,FALSE
328,329,10.1.1.1,10.1.1.15,48,11,44,217,25,FALSE,7,FALSE,0,TRUE,874,8,3.69,0.92,1,12.5,0,0,0.667609,0.336605458,11,137.5,2.08,0.442307692,FALSE
329,330,10.1.1.1,10.1.1.10,48,20,52,217,19,FALSE,0,TRUE,0,TRUE,874,10,4.61,1.14,10,100,0,0,3.9856617,0.662238968,23,230,2.08,0.548076923,FALSE
330,331,10.1.1.1,10.1.1.7,48,6,16,217,9,FALSE,0,TRUE,0,TRUE,874,6,2.76,0.69,1,16.67,0,0,0.126362667,0.063960556,1,16.67,2.08,0.331730769,FALSE
331,332,10.1.1.1,10.1.1.28,48,16,26,217,14,FALSE,0,TRUE,0,TRUE,874,5,2.3,0.57,0,0,0,0,1.2765982,0.639881,7,140,2.08,0.274038462,FALSE
332,333,10.1.1.1,10.1.1.37,48,45,9,217,4,FALSE,0,TRUE,0,TRUE,874,4,1.84,0.46,4,100,0,0,4.92637825,0.447852568,1,25,2.08,0.221153846,FALSE
333,334,10.1.1.1,10.1.1.5,48,9,8,217,3,FALSE,0,TRUE,0,TRUE,874,2,0.92,0.23,1,50,0,0,0.007652,0.003592917,3,150,2.08,0.110576923,FALSE
334,335,10.1.1.1,10.1.1.38,48,20,78,217,32,FALSE,0,TRUE,0,TRUE,874,25,11.52,2.86,11,44,0,0,1.83681216,0.544983355,21,84,2.08,1.375,FALSE
335,336,10.1.1.1,10.1.1.6,48,9,46,217,23,FALSE,0,TRUE,0,TRUE,874,17,7.83,1.95,5,29.41,0,0,1.821239471,0.530226374,6,35.29,2.08,0.9375,FALSE
336,337,10.1.1.1,10.1.1.33,48,11,55,217,19,FALSE,0,TRUE,0,TRUE,874,20,9.22,2.29,13,65,0,0,2.6891854,1.024176783,16,80,2.08,1.100961538,FALSE
337,338,10.1.1.1,10.1.1.8,48,14,48,217,24,FALSE,0,TRUE,0,TRUE,874,15,6.91,1.72,12,80,0,0,3.675996067,0.795009106,9,60,2.08,0.826923077,FALSE
338,339,10.1.1.1,10.1.1.39,48,9,7,217,7,FALSE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,0,,2.08,0,FALSE
339,340,10.1.1.1,10.1.1.16,48,15,117,217,64,FALSE,24,FALSE,0,TRUE,874,20,9.22,2.29,15,75,0,0,1.6460024,0.355427472,33,165,2.08,1.100961538,FALSE
340,341,10.1.1.1,10.1.1.29,48,29,200,217,78,FALSE,0,TRUE,0,TRUE,874,66,30.41,7.55,59,89.39,0,0,3.177987409,0.607986216,56,84.85,2.08,3.629807692,FALSE
341,342,10.1.1.1,10.1.1.14,48,61,0,217,0,TRUE,0,TRUE,0,TRUE,874,0,0,0,0,,0,,,,0,,2.08,0,FALSE
342,343,10.1.1.1,10.1.1.27,48,42,18,217,11,FALSE,0,TRUE,0,TRUE,874,3,1.38,0.34,3,100,0,0,4.06848,0.581211429,4,133.33,2.08,0.163461538,FALSE
343,344,10.1.1.1,10.1.1.49,48,18,78,217,31,FALSE,2,FALSE,0,TRUE,874,22,10.14,2.52,12,54.55,0,0,2.367641864,0.681908117,25,113.64,2.08,1.211538462,FALSE
344,345,10.1.1.1,10.1.1.26,48,44,27,217,14,FALSE,0,TRUE,0,TRUE,874,8,3.69,0.92,7,87.5,0,0,4.21772725,0.564351283,5,62.5,2.08,0.442307692,FALSE
345,346,10.1.1.1,10.1.1.25,48,65,126,217,59,FALSE,1,FALSE,0,TRUE,874,24,11.06,2.75,4,16.67,0,0,2.324052208,1.082421319,43,179.17,2.08,1.322115385,FALSE
346,347,10.1.1.1,10.1.1.9,48,25,121,217,53,FALSE,1,FALSE,0,TRUE,874,42,19.35,4.81,31,73.81,0,0,2.21855819,0.548747312,26,61.9,2.08,2.3125,FALSE
